brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Jordan,ZION 3 PF MINT FOAMCONCORD-PSYCHIC PURPLE,"₹ 12,795.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR0676-300,"Zion's third signature shoe celebrates the dedication he puts in to crafting his singular game. Packed with court-ready tech, it's designed for ballers who are masters of both land and air. Stay low and contained, explode skyward, with a cushioned return to earth. The Zion 3 helps hold you down—so you can fly your own way.Lateral ActionSide to side, left to right. Traction on the outsole helps you grip the court with every step, and a foam carrier in the midsole adds support for your ankle and heel.Up Fast, Down HardNike Air helps you get those powerful ups when you blast off the court—and adds cushioning on reentry.Get LowFor improved ground feel, we dropped in some Formula 23 foam. It's soft and responsive underfoot, helping you stay low in your movements.More Details  PF edition designed to run wide for play on outdoor courts.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/zion-3-pf-mint-foam-concord-psychic-purple,data/raw/superkicks/men-basketball-sneakers/images/jordan/zion 3 pf mint foamconcord-psychic purple,,
Adidas Originals,NITEBALL OFF WHITECLOUD WHITE,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF2604,"EXCITING ADIDAS SNEAKERS WITH SHINY ELEMENTS. Embodying the energy and spirit of basketball, these adidas sneakers provide an energy boost that will be felt from head to toe. Vintage collegiate inspiration shows in the aged colour treatment while the metallic accents are straight up state-of-the-art. Ultralight responsive Lightstrike cushions every step. Wave-like 3D moulding washes style over your feet.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/niteball-off-white-cloud-white,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/niteball off whitecloud white,,
Nike,LEBRON NXXT GEN EP BLACKWOLF GREY-WHITE-LIGHT BONE,"₹ 14,995.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR8788-005,"Whether you’re a dunk contest-like leaper or a below-the-rim wonder roaming the baseline, feel faster, lower to the court and assured in the LeBron NXXT Gen. We specifically tailored it to meet the demands of today’s fast-paced game, so that you can stay ahead of the opposition with your speed and force in all directions.Akron-InspiredThe multidirection traction pattern is a map of Akron, an ode to LeBron's roots and the city he continues to pour into.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A top-loaded Zoom Air unit in the heel adds cushioning.Enhanced SensationThe foam in the midsole feels soft and smooth while keeping you low to the ground and enhancing the sensation of court feel.This version is made for outdoor court use with its extra-durable rubber outsole.Open-hole mesh on the upper is lightweight and durable.More Details  Alternate colors on left shoe and right shoe Graphic sublimation on insole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-nxxt-gen-ep-black-wolf-grey-white-light-bone,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron nxxt gen ep blackwolf grey-white-light bone,,
Nike,KEVIN DURANT KD16 EP BLACKMETALLIC SILVER-VIVID PURPLE,"₹ 13,995.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV2916-002,"Kevin Durant is a true hooper. He'd be just as happy running pickup all afternoon as he would be dropping 40-pieces in the playoffs. When your avid appetite for the game can’t be satisfied, lace up in the KD16’s. Nike Air and Zoom Air work together to provide speed and stability for all four quarters, while the upper is lower and the overall load is lighter compared to the previous iteration. It's ideal for the hoopaholic who can’t say no to just one more game. This regal design pays homage to KD’s prominence as a player, a revered, king-making bucket-getter who just keeps getting better with each passing season. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Royal LookKevin Durant has dominated the league since he joined in 2007. He’s undisputedly 1 of the best ever to lace ‘em up, an incomparable icon recognizable simply by his initials and impossibly easy-looking bag. The velvety smooth, deep-seated purples represent KD’s spot in basketball royalty, a king at the round table with a crown crammed full of championship diamonds and accolades earned on the global stage.Cushion and ComfortA lightweight Nike Air unit at the bottom of the upper gives KD the cushioning and comfort he needs to thrive during a long season.High-Speed HavenKD loved the 15’s underfoot experience, so we took inspiration from the previous iteration and added a bottom-loaded forefoot Zoom Air unit for extra pop and snappiness when the game hits high speeds. Responsive full-length foam adds a soft, comfortable sensation.Groove and MoveGrooves and ridges in the sole help provide multidirectional traction and court feel. A stiff piece under the arch helps keep the shoe stable and help you smoothly transition from heel to toe.Broken-In FeelMultilayer mesh in the upper is lightweight and dimensional with a broken-in feel. Added thickness in strategic areas helps to keep your foot in place by reducing small movements.Like ClockworkThe outsole resembles watch gears, which represent the inner workings of KD and the methodical nature of how he operates.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/kevin-durant-kd16-ep-black-metallic-silver-vivid-purple,data/raw/superkicks/men-basketball-sneakers/images/nike/kevin durant kd16 ep blackmetallic silver-vivid purple,,
Nike,LEBRON XX PREMIUM EP GUAVA ICEBRIGHT CRIMSON-BORDEAUX,"₹ 19,295.00",Nike,China,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FJ0724-801,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. The LeBron XX (or LeBron 20) is unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. With its extra-durable rubber outsole, this version gives you traction for outdoor courts.Smooth and ResponsiveThe large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A bottom-loaded Zoom Air unit in the heel adds cushioning.Optimal SensationSoft, responsive, full-length foam helps you stay fresh and fast all game long.Breathable Up TopThe airy, breathable fabric on the upper is made of a dimensional knit mesh that’s lightweight, yet durable and contained.Sturdy and StrongA midfoot plate helps keep you steady and sturdy.More Details  Forefoot support wrap wedge Metal eyelets",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/lebron-xx-premium-ep-guava-ice-bright-crimson-bordeaux,data/raw/superkicks/men-basketball-sneakers/images/nike/lebron xx premium ep guava icebright crimson-bordeaux,,
Nike,AIR FORCE 1 07 LX OIL GREENOIL GREEN-CARGO KHAKI,"₹ 11,895.00",Nike,China,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB8876-300,"Iconic, durable and timeless—that's the AF1. Classic ‘80s construction pairs with bold details for style that tracks, no matter what you're getting up to. Premium leather and textiles combine for a flooded look that pops.Stitched overlays on the upper add heritage style and support.Originally designed for performance hoops, the Nike Air cushioning offers lightweight, all-day comfort.Padded collar looks sleek and feels great.More Details  Foam midsole Rubber sole",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-lx-oil-green-oil-green-cargo-khaki,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 lx oil greenoil green-cargo khaki,,
Adidas Originals,RIVALRY LOW 86 CREAM WHITEWONDER QUARTZ,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF5467,"RIVALRY LOW 86 BASKETBALL SHOES MELLOW-VIBE ADIDAS SNEAKERS TO OUTFIT YOUR DAY. Stay style-game-ready every minute of the day. These adidas Rivalry sneakers provide a basketball-inspired look that's comfortable no matter what stands in your way. The textile upper is breathable and lightweight, while the rubber outsole adds durability and grip during those quick turns. Step into your day knowing you look great with these sneakers on your team.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/rivalry-low-86-cream-white-wonder-quartz,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/rivalry low 86 cream whitewonder quartz,,
Adidas Originals,CRAZY 8 CORE BLACKFTWR WHITECOLLEGIATE PURPLE,"₹ 15,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF2448,"Step forward with fearless strength in the Crazy 8. The 90s design, one of the most beloved and iconic models of adidas shoes, is back. Featuring a vintage-inspired nubuck upper with a cushioned EVA midsole, Torsion system and webbing details. A pair that you can see at a glance that Bash is the roots. The thick lines and contrasting color scheme make the overall shape look dynamic, giving off a strong impact.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/crazy-8-core-black-ftwr-white-collegiate-purple,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/crazy 8 core blackftwr whitecollegiate purple,,
Jordan,AIR JORDAN 2 RETRO BLACKCEMENT GREY-FIRE RED-SAIL,"₹ 17,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DR8884-001,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and Nike Air underfoot, this throwback serves the ultimate combo of wearability and style.Leather feels luxurious and adds durability.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-black-cement-grey-fire-red-sail,data/raw/superkicks/men-basketball-sneakers/images/jordan/air jordan 2 retro blackcement grey-fire red-sail,,
Reebok,BB 4000 II MID WHITECOLD GREY 3GREEN,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100032748,"EVERYDAY SHOES FOR THE HOOPER IN YOU Basketball-bred and street-ready, these Reebok mid top shoes bring that familiar look with an off-the-hardwood feel. Subtle suede details complement the leather upper so you can match them with your favorite basketball tee or a pair of jeans.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/bb-4000-ii-mid-white-cold-grey-3-green,data/raw/superkicks/men-basketball-sneakers/images/reebok/bb 4000 ii mid whitecold grey 3green,,
Nike,AIR FORCE 1 07 WHITEWHITE-BRONZINE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV0788-104,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: ‘80s-inspired construction, bold details and nothin’-but-net style.From tough stitching to pristine leather, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with pivot circles adds traction and durability.Padded, low-cut collar looks sleek and feels great.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/air-force-1-07-white-white-bronzine,data/raw/superkicks/men-basketball-sneakers/images/nike/air force 1 07 whitewhite-bronzine,,
Adidas Originals,NMD_S1 FOCUS OLIVESILVER PEBBLECARBON,"₹ 19,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE2075,"RESPONSIVE SHOES WITH COSY DETAILS, MADE IN PART WITH PARLEY OCEAN PLASTIC. Experience more, stress less. These striking adidas NMD_S1 shoes are an excellent choice for a day of adventure in the ever-changing city. Their comfortable sock-like construction keeps them snug on your feet while a full-length BOOST midsole delivers incredible energy return with every step you take. Signature NMD plugs and classic 3-Stripes put a heritage twist on the futuristic design. Gear up and get out there. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",men-basketball-sneakers,https://www.superkicks.in/collections/men-basketball-sneakers,https://www.superkicks.in/products/nmd_s1-focus-olive-silver-pebble-carbon,data/raw/superkicks/men-basketball-sneakers/images/adidas originals/nmd_s1 focus olivesilver pebblecarbon,,
